,Prediction
9232,-5.479938124927049
9233,-5.49964095660347
9234,-5.4708574205162686
9235,-4.521673444652033
9236,-5.050661236209489
9237,-6.5584895820756435
9238,-5.5083472654920405
9239,-5.192447513487604
9240,-5.755644515145587
9241,-6.543535625284274
9242,-6.7584198441531464
9243,-7.112744063784005
9244,-4.976950676133282
9245,-8.134947016493646
9246,-4.7473260482919635
9247,-2.4664471463524156
9248,-5.3506264714125304
9249,-6.254417783703202
9250,-6.8505344741180965
9251,-6.105764238721105
9252,-5.594385211145534
9253,-4.781091688880686
9254,-5.793585960379803
9255,-10.337533101631903
9256,-7.833783769199751
9257,-6.680444367157251
9258,-5.221458405620361
9259,-4.284581131556865
9260,-5.738614071997468
9261,-6.6491360818701555
9262,-6.632305110074275
9263,-5.93924710486266
9264,-7.41639139823442
9265,-5.578518502439503
9266,-5.528941667563304
9267,-5.40940267349206
9268,-5.133828568758728
9269,-7.293886471516502
9270,-5.593673136967919
9271,-4.021535811086107
9272,-5.214828240109597
9273,-4.535765170652275
9274,-5.787088889180445
9275,-5.109681453936975
9276,-6.341549292111703
9277,-6.689483785533286
9278,-5.421765590445172
9279,-7.06203050398797
9280,-6.3963445152770815
9281,-5.142015005117609
9282,-5.054950759098487
9283,-5.557613414267
9284,-4.888054457450292
9285,-5.009789836937113
9286,-5.16955268980987
9287,-5.168300895947009
9288,-5.44579095759101
9289,-5.389921059193691
9290,-5.806542427693006
9291,-8.19091320075383
9292,-5.797852034317165
9293,-6.708800368033418
9294,-6.5591068569470785
9295,-5.387010734788956
9296,-5.639175135183212
9297,-6.976267610020489
9298,-5.141561482158585
9299,-5.431961267382446
9300,-5.9520120837633215
9301,-3.909160422249502
9302,-5.05552588662273
9303,-5.392417800527095
9304,-6.495159372934344
9305,-10.084919522635241
9306,-5.702155626392949
9307,-5.734021117970907
9308,-7.779015074868512
9309,-5.702297322634214
9310,-5.182826115035333
9311,-5.451243940774831
9312,-6.555384673083372
9313,-5.620956324452022
9314,-5.0566872530949745
9315,-5.848609333959759
9316,-7.705847316408497
9317,-8.541116074704073
9318,-7.265947921131467
9319,-4.94665106078094
9320,-6.178525692598335
9321,-4.737573803943409
9322,-9.243085203290189
9323,-5.281329410438343
9324,-8.87762024868034
9325,-5.857656913171865
9326,-6.277017814491241
9327,-6.852515179025269
9328,-6.43926488816851
9329,-5.975357160969747
9330,-5.390490586305724
9331,-5.5824472468874795
9332,-6.714479953726623
9333,-6.6007420886743775
9334,-5.269139937644972
9335,-5.714194623390584
9336,-5.3642279209797845
9337,-7.40990223546631
9338,-5.682356448671021
9339,-4.6714596843434615
9340,-5.00336264121994
9341,-5.43389484511811
9342,-5.70193036317754
9343,-5.496516370725958
9344,-10.047252910846703
9345,-4.427227954842708
9346,-8.038059782191166
9347,-5.567876017353425
9348,-5.434380563758705
9349,-4.695043712902807
9350,-5.690635266594637
9351,-5.3013316963338255
9352,-4.513559272724386
9353,-5.510942940191285
9354,-5.6007723535761444
9355,-5.062678918388184
9356,-5.431557571033224
9357,-5.2929973360972795
9358,-5.957289890449341
9359,-5.480061352420628
9360,-5.078991855682666
9361,-5.507566784669983
9362,-6.482169265219134
9363,-4.931175277674356
9364,-5.050349850847028
9365,-5.683179978143586
9366,-5.42079687345452
9367,-6.584686327259971
9368,-5.111083652392489
9369,-4.883797934253496
9370,-6.115030456431482
9371,-5.262505613855312
9372,-5.913470014544791
9373,-5.191159196203083
9374,-6.383584523803512
9375,-5.518372366590453
9376,-5.104502229179402
9377,-6.58987209064754
9378,-5.883616727004706
9379,-5.891638215565975
9380,-5.299406040946129
9381,-5.411573561853455
9382,-4.953982797789298
9383,-4.673176173392018
9384,-5.622718726720428
9385,-4.882974784274252
9386,-7.139493615623712
9387,-5.688766008080044
9388,-5.6400580479823965
9389,-5.082456639686812
9390,-5.148199497239351
9391,-5.300065310817972
9392,-6.0644644505058105
9393,-5.39177423449458
9394,-7.4525048576195365
9395,-7.147736048889663
9396,-5.190477939935593
9397,-7.695726514578574
9398,-8.252137969779337
9399,-4.939207715067638
9400,-5.46362786550968
9401,-5.6536444179420275
9402,-5.267602795797318
9403,-5.904885492446949
9404,-5.409403962409773
9405,-6.703093777853911
9406,-5.157792136991271
9407,-5.541420318069901
9408,-5.546216305140581
9409,-5.31070276959228
9410,-5.65849202424489
9411,-7.05007368436907
9412,-4.6212426904142685
9413,-7.197863527466032
9414,-5.0705522819981415
9415,-5.876395521729775
9416,-4.654953796082725
9417,-4.9690542955193
9418,-6.352534889622032
9419,-5.439502282842905
9420,-5.40870095641875
9421,-5.60646039398652
9422,-5.000070912407451
9423,-5.242067234352055
9424,-5.502610950954668
9425,-5.579319741937347
9426,-5.096075916769863
9427,-6.1003174644263
9428,-9.323294088576679
9429,-4.711973812361077
9430,-4.610041026828199
9431,-4.787814729659876
9432,-7.218170814645782
9433,-5.26787685565206
9434,-6.9908290908548425
9435,-5.947142188766068
9436,-5.423748551713983
9437,-5.825525122067789
9438,-5.333808040593917
9439,-5.3126707204035375
9440,-6.169557911976722
9441,-4.5816880821161945
9442,-5.230749959275666
9443,-5.241126393788469
9444,-5.858762503930247
9445,-7.533551183711461
9446,-5.182212268588644
9447,-5.497781129927602
9448,-7.8923741147593995
9449,-4.9983027795403165
9450,-6.696249781601961
9451,-7.0078175472078765
9452,-6.057045570116678
9453,-9.200314180343524
9454,-5.376440634868494
9455,-5.019597229399576
9456,-5.689837442673151
9457,-4.584732901887396
9458,-5.006819928599231
9459,-5.746608044647525
9460,-6.326329694805814
9461,-6.977956494334193
9462,-5.257319029427151
9463,-5.695201320252128
9464,-7.5782136874541495
9465,-4.761179999088857
9466,-5.379791484032312
9467,-5.790583523456194
9468,-5.250879495330639
9469,-5.943788470982918
9470,-4.6552083920957035
9471,-5.1982912211889625
9472,-5.886880075856499
9473,-5.205784191331514
9474,-8.006949769533566
9475,-5.027395698411951
9476,-6.842899290241493
9477,-5.455692699524695
9478,-4.544624470388312
9479,-5.098526781904877
9480,-6.693113045114122
9481,-4.4037647975291705
9482,-5.545710823109353
9483,-5.661290424956344
9484,-5.4943835331982225
9485,-5.998303415660738
9486,-6.721895265593989
9487,-5.091784109210299
9488,-5.089286743886241
9489,-5.394466793136595
9490,-5.294867706902477
9491,-6.905255297193924
9492,-4.854266402850085
9493,-5.019353365155354
9494,-5.195252891199603
9495,-7.909802184469114
9496,-4.900317638632794
9497,-5.533433451971778
9498,-5.467955390272038
9499,-6.797864541686802
9500,-7.630578273941341
9501,-6.071409567028931
9502,-4.700557483720162
9503,-4.708368570529891
9504,-5.143363801126415
9505,-5.086574414587364
9506,-5.563734425569441
9507,-4.7897566052483525
9508,-4.996219344889355
9509,-7.493175449988958
9510,-5.42581543742701
9511,-7.4929780761001
9512,-6.468420092537752
9513,-4.740586713929106
9514,-4.536122758646113
9515,-4.354038028591129
9516,-4.192638544304943
9517,-4.212506209065684
9518,-6.493190832720166
9519,-3.283396525418126
9520,-4.8655352564111976
9521,-3.9179313051931732
9522,-5.226520774295468
9523,-4.700162867427943
9524,-4.628396719711548
9525,-5.3843868987756816
9526,-4.547252234182378
9527,-4.6761273591777845
9528,-5.195600313919684
9529,-5.672671322285927
9530,-5.125733799813945
9531,-4.6098523381427166
9532,-7.5295179442010856
9533,-5.1747241217410895
9534,-4.221000383120813
9535,-4.659205826694845
9536,-6.202916871452379
9537,-5.514801139301433
9538,-5.557872849413457
9539,-9.016166430517169
9540,-7.464619328504118
9541,-8.16206600138098
9542,-5.968436779446374
9543,-6.950198490342518
9544,-5.925675226763463
9545,-4.7547016873453725
9546,-5.224300886984064
9547,-5.187858688111273
9548,-5.711532056043702
9549,-5.894039173671903
9550,-4.899879860377056
9551,-4.759582865492035
9552,-5.567983607568445
9553,-7.415755264216824
9554,-5.84214557796442
9555,-6.104395278694851
9556,-4.87330076336027
9557,-5.605445108180292
9558,-6.481744957361474
9559,-7.269654722671972
9560,-5.5140878069547155
9561,-5.742974604568255
9562,-4.595904271930609
9563,-5.787757698641778
9564,-5.328647827253995
9565,-5.628893182970559
9566,-5.760837602456785
9567,-4.856743414578786
9568,-6.75205988752492
9569,-6.3408759661627565
9570,-5.763645248790068
9571,-5.8394234251840205
9572,-11.146081422343633
9573,-6.626577921521587
9574,-4.5296880779921365
9575,-5.593507794588004
9576,-5.819802370204941
9577,-6.453787962496941
9578,-5.848745279200809
9579,-7.3584256351606765
9580,-5.125765349922277
9581,-4.841910427252482
9582,-4.6934132843628795
9583,-6.884479394639575
9584,-5.639948157321091
9585,-6.530694615640456
9586,-6.726835540894491
9587,-5.424696961830554
9588,-5.682522476022082
9589,-7.017393545990676
9590,-7.6533264345352965
9591,-4.974265761616886
9592,-5.608666288441059
9593,-6.557658710057781
9594,-7.29392270317056
9595,-4.98973765686403
9596,-5.5076441444687765
9597,-5.483422825703082
9598,-5.8664902913132595
9599,-6.316159551388725
9600,-6.937103414534008
9601,-7.314817894131569
9602,-5.367766611101201
9603,-6.239763658949232
9604,-6.05552948602921
9605,-4.259018365637959
9606,-6.906316326064828
9607,-4.771716568104518
9608,-5.3433753479453765
9609,-5.373769428731867
9610,-5.918589367093854
9611,-5.98956136360847
9612,-5.208825959603184
9613,-5.61363209930992
9614,-6.145054484134867
9615,-4.619562534721921
9616,-6.468265605749955
9617,-6.187126071667575
9618,-6.013456191400329
9619,-4.966403603614027
9620,-10.06367494834975
9621,-4.204919590979617
9622,-5.6940258765877925
9623,-5.600395128241711
9624,-6.815388922429314
9625,-6.642175873373218
9626,-6.132511632821597
9627,-6.4449582931677
9628,-5.597841399966696
9629,-5.018437998833496
9630,-6.376566018173135
9631,-5.114958253063525
9632,-7.171947267046082
9633,-4.7542291951805336
9634,-6.337255089727006
9635,-5.016811623445567
9636,-4.88428821742182
9637,-6.892367762560098
9638,-4.639805773667894
9639,-7.1803960212642925
9640,-5.003052271932305
9641,-5.598147717096184
9642,-6.717653338910758
9643,-5.197480519306403
9644,-5.459262775572169
9645,-7.668279423044718
9646,-4.853602176890352
9647,-4.62209084808102
9648,-8.153502212846986
9649,-7.789257731401888
9650,-4.6130379139171795
9651,-5.130264298607888
9652,-6.108773593241305
9653,-5.453349542664154
9654,-6.131819811365098
9655,-5.927080377353479
9656,-5.628471397505102
9657,-5.66968161974484
9658,-6.076290088770917
9659,-4.829105568325447
9660,-4.940147029105242
9661,-3.896116480217681
9662,-4.834177910038483
9663,-4.089328805128249
9664,-4.780812785368019
9665,-7.756146936373124
9666,-5.0314872226301794
9667,-4.390274446667121
9668,-6.99513735808578
9669,-6.31974323476345
9670,-5.87823701788488
9671,-5.342063019202809
9672,-4.366021178774652
9673,-5.626471829285652
9674,-4.761763560913714
9675,-5.685457075827643
9676,-5.195369875241286
9677,-4.86034622360603
9678,-9.891639068363277
9679,-11.603142212649598
9680,-5.2219372117293075
9681,-5.640835677287372
9682,-5.2016352194433395
9683,-4.714684077308074
9684,-5.587337454515777
9685,-5.446152136960723
9686,-5.904522233336478
9687,-8.33256314201188
9688,-6.668957269690085
9689,-5.041687426873363
9690,-5.3081564614645
9691,-4.963347487488721
9692,-4.451907237579904
9693,-9.0040933500438
9694,-5.552739172102283
9695,-5.649081055621947
9696,-5.542006409288376
9697,-5.858089014439363
9698,-5.038921425120808
9699,-6.084743427674935
9700,-5.396018506014979
9701,-5.280571387904371
9702,-5.27654515890849
9703,-4.553194315258929
9704,-4.945455341747405
9705,-5.865932010800805
9706,-5.462957860274318
9707,-5.5493502262788805
9708,-5.796271865051794
9709,-5.033160739827318
9710,-5.35986104537765
9711,-5.849270634984286
9712,-5.167318633397013
9713,-5.163294929259454
9714,-4.493809544323447
9715,-4.876384367156898
9716,-5.180937205432878
9717,-5.5687102638234
9718,-4.942876462455634
9719,-4.4611665976738255
9720,-5.346490588600528
9721,-5.359894580929891
9722,-5.528587554049715
9723,-5.536190071171227
9724,-4.7294903788152824
9725,-4.899803886552833
9726,-6.279490756062078
9727,-6.0107845426735835
9728,-5.263940200173424
9729,-5.433040592202052
9730,-5.558747477081793
9731,-5.178841781960465
9732,-5.2320652622325445
9733,-6.131421060331623
9734,-5.309316761943687
9735,-6.209650902746734
9736,-5.087705645812192
9737,-5.12540169067355
9738,-5.372156923427729
9739,-5.619236372804111
9740,-4.740504148152081
9741,-4.690314122795991
9742,-5.5700193384667855
9743,-5.3961285575446825
9744,-4.860782157607847
9745,-5.954182925364629
9746,-4.93829053104627
9747,-5.243528443113174
9748,-5.137525899584168
9749,-5.4759842109598615
9750,-5.823875250901263
9751,-4.6182904594415595
9752,-5.255896747647406
9753,-5.096227701907775
9754,-5.164427994155901
9755,-4.906247691300609
9756,-5.669423452932453
9757,-5.273647261299009
9758,-5.139502299587956
9759,-5.432753555480999
9760,-5.6921010418566
9761,-7.560648838548759
9762,-5.747913201035933
9763,-5.145904765857821
9764,-5.474575148077283
9765,-5.244860379126767
9766,-5.242328406498128
9767,-5.170314305827302
9768,-4.553419695579301
9769,-5.8542051278033025
9770,-5.885778272000062
9771,-5.249119545742208
9772,-4.4454798506502655
9773,-7.646832897344399
9774,-5.700392686085157
9775,-5.83942958915678
9776,-7.364947996588549
9777,-6.294724211233107
9778,-4.209774752981507
9779,-5.359670009033525
9780,-5.331057461355405
9781,-5.596358279019061
9782,-5.01204587625
9783,-6.241456777260581
9784,-4.734461433181826
9785,-5.616634294941228
9786,-7.260150457917056
9787,-5.454675874905795
9788,-5.343888588649965
9789,-5.52888983950647
9790,-5.8702352281239145
9791,-5.260548776187829
9792,-6.558625710804057
9793,-5.344364356265941
9794,-8.323812218341407
9795,-5.464017863478999
9796,-5.3198342734682615
9797,-5.220465550744594
9798,-6.140300214607971
9799,-6.05245424571009
9800,-4.07215009131576
9801,-7.165774276336997
9802,-4.864842346641409
9803,-4.790162756626045
9804,-5.475176103466463
9805,-5.721109378333368
9806,-5.411688406838434
9807,-6.371672454071329
9808,-5.209971463075233
9809,-5.220686577016994
9810,-6.044483225074357
9811,-4.963544987703157
9812,-7.676987357209839
9813,-7.097029689349805
9814,-6.220084434322455
9815,-4.793082640638781
9816,-5.135272164103642
9817,-5.462644218681043
9818,-6.717759291059154
9819,-4.983329299263343
9820,-4.386055515739265
9821,-7.009857308162721
9822,-5.642880977875586
9823,-5.575976875680047
9824,-7.05141731767604
9825,-4.505752418120177
9826,-6.091164556011783
9827,-4.018232856020399
9828,-6.487963534883818
9829,-5.746993888640035
9830,-6.341899318547079
9831,-4.203996924767447
9832,-7.4309897309921515
9833,-5.473264063991684
9834,-5.648242783329291
9835,-5.619350312193934
9836,-8.042361890385221
9837,-7.208870230942401
9838,-5.172803801579927
9839,-5.727241870140736
9840,-7.1109113021949675
9841,-8.376451100385893
9842,-3.391275950062405
9843,-5.898953305176419
9844,-5.68984569905915
9845,-4.83018733902729
9846,-6.03744685771938
9847,-9.734823817457391
9848,-7.50256495812255
9849,-9.731932176775208
9850,-5.00233427543376
9851,-5.059873606008157
9852,-6.40034095529341
9853,-5.0319522335076705
9854,-10.458740760946268
9855,-5.142723490813343
9856,-4.812195085518065
9857,-5.570141115613329
9858,-7.1298279920318555
9859,-6.993763809233527
9860,-6.072420139649637
9861,-11.88072075355895
9862,-5.616162708061694
9863,-5.1179079968615255
9864,-5.141709871075194
9865,-4.615421204199988
9866,-4.8220545437221665
9867,-5.31709621586536
9868,-4.670976003276362
9869,-4.579766364758039
9870,-6.477262910493802
9871,-7.593288575439957
9872,-6.10943606314719
9873,-4.6597078902629905
9874,-5.508538065257538
9875,-5.468177412973309
9876,-5.079542303964926
9877,-6.245122922949652
9878,-7.090784832946115
9879,-6.20926171904672
9880,-5.73181468959827
9881,-5.376730364628798
9882,-4.43965145560255
9883,-7.827216618569539
9884,-5.259013908384574
9885,-4.774459510318728
9886,-8.51549007980942
9887,-4.788384012132909
9888,-5.429475734566962
9889,-4.8613756132848085
9890,-5.458701865932258
9891,-6.913379508910813
9892,-5.772154999520569
9893,-5.836135418069786
9894,-5.670413421756149
9895,-7.56580760030599
9896,-5.175338782574186
9897,-5.425158075209998
9898,-5.106536393448924
9899,-5.866314331291969
9900,-5.418282111299444
9901,-4.311596811069433
9902,-4.15027401777061
9903,-7.881250724969548
9904,-5.332407300651954
9905,-7.516578649486419
9906,-5.10502813083718
9907,-4.740580558040714
9908,-5.868531834903522
9909,-8.316782704347027
9910,-5.05344680585668
9911,-6.284499556833569
9912,-5.774743729190972
9913,-5.893205316793668
9914,-5.271826656676571
9915,-5.1738511768828745
9916,-6.031687725919768
9917,-6.030568677113881
9918,-5.948771656753097
9919,-7.603279788936694
9920,-4.860398049283631
9921,-6.701677183556065
9922,-5.0543795000230105
9923,-5.2639202847524
9924,-5.254283587594467
9925,-7.327836456239971
9926,-4.906457604418507
9927,-5.312992063307651
9928,-4.6212312515546685
9929,-4.996759266045013
9930,-5.154208123401759
9931,-4.527141373633034
9932,-5.347667725423597
9933,-5.060168713985053
9934,-5.398697475521361
9935,-7.94066868342983
9936,-6.9562846524741175
9937,-4.476645645080846
9938,-6.903435331859751
9939,-5.165904666260408
9940,-5.162077885492037
9941,-5.205447883181492
9942,-5.482714277796919
9943,-5.046036667681286
9944,-5.307777778875537
9945,-5.6701121845312015
9946,-4.914990390351708
9947,-5.281356512483868
9948,-5.090674089299006
9949,-5.513261607381833
9950,-4.483353010799048
9951,-5.711288789784564
